ID,exam_num,text,valence,intensity,score
10181,1,"Um, the first moment, the moment I viewed my most recent chemistry exam grade, I was actually in my bed in my dorm. Um, it was around the afternoon time, like two o'clock and I wasn't with anyone but my friend was actually on my way to my dorm and I was, I had just woken up from my ma as well, but I felt really bad because I came out of the test feeling good and then I was feeling bad because of my grade. So, yeah.",-1,0.7,-0.7
10181,2,"Um, I was in, I think I was leaving class if I remember correctly. It was as soon as it came out, I was alone and I think I was walking. Um, and I felt good because like I got a higher grade than the last time that I did not feel great because I thought I studied more in that my studying would be worth a higher grade.",0.5,0.6,0.3
10181,4,"I was in the dining hall when I saw my most recent chemistry exam grade. Um, it was during the evening I was with my close friend. I was about to eat, but then I lost my appetite, so I didn't eat at all for the rest of the day actually. And I was thinking that this was wrong and then I was feeling very sad.",-1,0.8,-0.8
10182,3,"When I first got my chem exam, I was with um I was on the phone with my dad and I was walking back to campus and um I was alone but I was on the phone with my dad and I was, I wasn't really thinking of the chem exam because I was trying to do everything to get my mind off of it. But when I got the grade, my heart started beating really fast. I kind of was disappointed because I thought I wasn't gonna get below an 80. Like I, like, I wouldn't have been surprised if I got below an 80. Like I wasn't that surprised but I was just upset because I hate getting grades below eighties. But honestly it passes. It's just a grade and um hopefully the next one goes better. Um, but yeah, overall it wasn't that bad. I wasn't that upset about it. But yeah.",0.5,0.4,0.2
10182,4,"When I got my, when I received my chemistry exam, I was on a run. I wasn't with anyone. Um, I'm just gonna on a run to go and clear my head and not be like, worried about the exam grade. And then when I got it and I realized I did a lot better than what I thought, um, my run went really great and I was really happy and I feel like I got like a, like a weight off my chest because that was one of the last things I needed to end the semester.",1,0.9,0.9
10183,3,"When I first saw my most recent chemistry grade, I really just didn't wanna open it because I definitely expected the average to be higher. Um, and.",-1,0.6,-0.6
10183,4,"When I first saw my chemistry grade, I, like, waited to the very end, like, right when I was about to go to sleep. So I was, like, tired enough. So if it was bad, I wouldn't be too upset in the moment. And then when I saw it and I saw the average, I was like, ok because I got the average.",0,0.3,0
10184,1,"So I was driving back from school and I got, um, a text message. So I waited until I pulled into my garage spot and then, um, I was all by myself. I was really, really nervous. Um, I thought I did well, but I wasn't sure if I, like, thought that I did better than I actually did. So I was obviously concerned I would see a worse grade than I expected. But I ended up doing really well and, um, afterwards I felt pretty relieved that, um, I had done well, um, but I was obviously still shaking afterwards.",0.5,0.7,0.35
10184,2,"So it was actually right before I walked into a lab and I already knew that I like, did not do well. So I wasn't like that worried because I kind of just like expected that it was not going to be good. Um And then I opened it and I was actually slightly relieved because a lot of the anxiety just came from the fact that I didn't know what I was gonna get and also I did better than I thought so. Um I was definitely relieved and like, um I just kind of had the mo like the mindset that I was just gonna do better next time.",0.5,0.6,0.3
10184,3,"So, um, I was just walking into lab. Um, so I was with my lab partner and a couple of my other friends who were in the same lab as me. Um, and I was really, really nervous because this is the test that I was like, kind of unsure of how I did. Um And right before someone told me that they didn't do as well as they thought they did. So that obviously made me pretty nervous. But, um, so I walked into lab, I took my lab quiz and then I checked my grades and I was shaking, but then once I opened it and saw that I did pretty well. I was definitely really, really relieved.",0.5,0.8,0.4
10184,4,"When I opened my recent chem grade, I was actually sitting with my family. I felt pretty confident about my exams. So I was pretty excited but also nervous in case I didn't do as well as I thought I did. But um and then once I opened it, I was super, super relieved and excited to spend time with my family and not stress as much. But now obviously I'm stressed out for the upcoming exam.",0.5,0.7,0.35
10185,1,"I feel like I have like a lot of like, anxiety and stuff and like, it was like, really stressful for me because I didn't feel good. So I was just gonna say I can take a break home, you guys, a certain kind of stuff.",-1,0.7,-0.7
10185,2,"I was really sad because I feel like I had studied a lot and honestly it's really disappointing and I'll probably end up dropping the class and, yeah.",-1,0.9,-0.9
10186,3,I opened my latest chem exam in my room all by myself. I was pleased to see that I did better than the average. So I was happy and relieved because I was looking forward to see what I got in my exam.,1,0.7,0.7
10187,2,"I was in my dorm, I was by myself and I was finishing, doing homework and I was just thinking what I predicted my grade, but I thought I did a little bit better. So, I mean, it was definitely a little annoyed and I was very stressed and had a lot of anxiety that I need to do a lot better for me to have better. So, yeah.",-1,0.7,-0.7
10187,3,"Um, I was in my dorm, my roommate was here. Um, I was actually on the phone with my mom as well because she was interested in what I got. Um, I wasn't doing anything. I just got back from my lab and I looked at the grade and I was actually really happy about it because it was such an improvement from what I got the last time. And I also was, um, but yeah, I wasn't really mad about it, but if I got that grade in my other class, I'd probably be mad about it. But this time I wasn't mad about it because it was such improvement from what I got. So, I actually was so happy and I definitely want to improve even more on the next exam because of the adjustments I made.",1,0.8,0.8
10187,4,"I was in my dorm and I just looked at it because I was actually super curious on what I actually, what I got and I was pretty, I was like, by myself and I was just like, I kind of knew I was going to get a grade around there. I did better than I actually thought I was going to do. And I definitely just need to improve on the next one to in the final to achieve the grade that I need.",1,0.5,0.5
10188,1,"Um when I received my first chem exam grade, um I was, I think I was waiting for the metro and then I got the text and I signed in as quick as possible. Um When I saw it I think it was kind of like what I was expecting. I was hoping I would do better than I expect than I was expecting. But I'm ok with my grade. Um I was by myself. Um but I texted some people who took it too to see if they got their grades back and how they did and compared to.",0,0.3,0
10189,1,"Opened my exam period pretty much, like, right after it came out, I was in my dorm, I was by myself, but I was, I was on the phone. I was studying for my bio exam, which was basically like an hour after this exam score came out. So it was pretty stressed. But when opened, it was pretty relieved because I, I checked over my results or my answers after the test. But then I was pretty shocked by how well I performed.",0.5,0.7,0.35
10189,2,"I was alone in my room doing home at the time for the class, I believe I was pretty nervous opening. It did, I think I did so well compared to last tests and I opened it. I kind of true too as well. Um, it was a little stressful opening because I didn't think I did that well compared. But, yeah.",-1,0.6,-0.6
10189,3,"I was well on the way out of my English class, which was in duly. So I was walking by myself. I checked my score. I was pretty, pretty nervous. I don't think I did too well. I, and then I saw the average, it was like a 66 or whatever. So it made me a little nervous and when I opened it and I saw that, I, I saw my score. I was pretty happy with my score and that allowed me to become more lost.",0.5,0.6,0.3
10189,4,"I think it was around 4 p.m. I was in my writing class stepped outside to check and I was pretty happy my scores aligned with what I thought was getting in the, um, lifted the stress off my shoulders.",1,0.6,0.6
10190,1,"Ok. So the moment I viewed the recent chemistry exam, I was in the lobby of Lakeside because I was like, coming back upstairs and I was like, trying to do it right after I got out of my microbiology class, but like my wifi wasn't working. So it like finally loaded when I was like downstairs and I saw it and I was just like, like I was just like, shocked. Um And then like, I went upstairs, like I came into my room, my roommate wasn't here. I was just like by myself thankfully. Um And like, I like, basically, like broke down. I like was like kind of crying a little bit like I shed a few tears but I wasn't like fully crying. Um I was just like, really upset. Um I immediately texted my friend because she had asked me to like, uh let her know when like I found out the average like the class average. So I texted her right away. She asked me for my grade. I told her like straight up, I couldn't lie to her and then she was just like, trying to calm me down like, you know, um but, yeah, I was, like, pretty upset, like I said before and, yeah.",-1,0.7,-0.7
10190,2,"Uh, when I saw it I was, uh, underwhelmed but I'll get through it. I was alone in my room and I was sitting on the floor of my bedroom. I was very anxious but that's pretty much it.",-1,0.6,-0.6
10190,3,"So I was in my room, I was by myself and it was after my chemistry lab. Um, so I was, like, pretty relaxed and, um, I was feeling kind of nervous because I knew that if, um, I didn't do well, I would have to drop the class, which is what I ended up doing. I, I ended up dropping the class but at the same time I knew that, like, everything happened for a reason. So, like, I wasn't too worried about it. Like, I was worried about it, but like, to a certain extent then I opened my grade. I felt disappointed in my score and then I, like, vented to one of my friends and then I was talking to my parents. I found a solution for, like, what I can do, which is dropping the course this semester and retaking it next semester. And then after I kind of had like, a plan going forward, I felt a lot better about myself and, yeah.",0.5,0.6,0.3
10191,1,"When I opened my most recent chemistry exam, I was heading to Target as I had to buy some things. Uh It was the day that it like you guys sent me the score and I was with my mom that was here visiting for a family weekend. Um I honestly was not shocked but I thought I had done a little bit better and when I opened the grade, like days later I confirmed my results that what I had gone wrong was what I thought I had, right? And what I had right was what I thought I had wrong. So at first I was a little bit disappointed but then I was like satisfied all in all with the results um as I was around the class average. So yes.",0.5,0.4,0.2
10191,2,"I was very sad. Um, I was actually at my apartment and I just didn't want to talk, didn't want to see anybody. I was thinking what I should do next and what will be my next steps. Uh, and yeah, it was the exact day you sent it.",-1,0.9,-0.9
10191,3,,0,0,0
10193,1,"When I received the most recent chem exam grade. Um I was in LA chem lab with my lab partner. And uh before opening the link, I thought I did pretty good. So I was pretty confident and I thought I get a really good grade. But when I saw the grade, it was below the expectations I had for myself. So I was really disappointed and I began doubting my ability um in camp because I thought the exam was fairly easy. So getting the grade that I did, I began doubting my own ability and uh what not. But my chem lab told me like it was a good grade. And so luckily I didn't end up wearing too much because it was, it was a, a relatively good grade. Just it was below my expectations, but it did provide me motivation to work harder on the next exams.",0.5,0.6,0.3
10194,2,"Oh, when I first seen the green, I seen the average first, I was hoping I got above the average and I barely made it above the average. So it was like, I'm not uh I mean, I was like, I like literally forgot all about the test. Like I've just been studying for the one coming up. So um when I first seen the grade, I wasn't happy because I wanted to get 85 above but I got 70. So yeah, so l.",-1,0.6,-0.6
10194,4,"Um, when I first saw my grades, it was uh, I was very excited, very happy, you know, it was like I had to study for a month and to at least get a, a so maybe if I study for a year I might actually get 100. But um, yeah, I was very happy when I first pressed it, like, I usually just cover the screen and then slowly, slowly, slowly try to like show. So I first saw the Zero and I'm like, ok, so I probably got like a 70 flat, which I wouldn't, which I wouldn't be happy about because I wanted to get above a 71 which is my lowest grade. I want that grade to be a, a drop. And every so, but so far I've been achieving, getting above 70 ones which will help me in the long run. But um at first I saw the zero, then I saw the curve and I thought I got a 60. I'm like, no way I got, I thought I got everything right. Then I seen the nine. I was very happy, very excited. I told everybody put on the Instagrams, put on the Facebooks put on the Twitter. Uh, no, it was a survey thing for the thing. Yeah. Yeah. So, yeah, very excited. I was very happy, very proud of myself. You know, I made it feel like all the work that I did actually paid off, you know, and I'm, I'm so proud of the grader. The graders did such a great job this time on giving me a 90 you know? You know what? They didn't give me a, I earned that 90. Yeah, I earned that 90. The graders did a great job in grading my paper correctly this time. So, yes.",1,0.9,0.9
10195,2,"Um, when I checked my most recent chemistry exam grade, I was alone in my room and I was just doing homework. The moment I saw the notification that my grade was available, I checked it as quickly as I could. I was anxious to check my grade but I wanted to know what it was. Um, when I saw my grade, I was well above average and I was pleasantly surprised and relieved and still focused on doing better on upcoming exams.",1,0.7,0.7
10195,3,"The moment I viewed my most recent chemistry exam grade, I was in my apartment in my room alone. I just gotten out of class. I waited to get out of class to check my grade until I was back in my apartment. And I checked my grade and I felt disappointed and then I immediately took the survey and I, once I got my exam back on grades scope, I went over the answers and studied what I got wrong and I feeling hopeful for the next exam.",0.5,0.6,0.3
10197,1,"Um I think I was alone in my room when I saw my chemistry exam grade. Um yeah, and I was a little bit nervous just because I'd gotten the text and then I saw the class average and it was like a 70 something, I think 76. Um so I was a little bit nervous because I thought that that exam um went ok and then it asked me to predict what I got. And so I said like 85 I think just because the class average scared me a little bit. But then once my, I saw my exam grade um I was happy because it was a lot better than I thought it would be um like based on the average. Um but yeah, and then after that I just kind of forgot about it and now I have another chem exam this Friday. So that's like what I'm thinking about.",0.5,0.5,0.25
10197,3,"Um I think I was pretty calm just because when I got out of the test, I feel like it had went well. Um Obviously every time I get a test back, I do get a little bit nervous but it's not like to the point where it's really stressful or like it's causing me anxiety through the day. So overall I think I was pretty calm. Um Yeah.",0.5,0.4,0.2
10198,1,"I was walking home from cheer practice and saw that the exam grade got released and I was so excited to see what I got like, just like honestly anxious to see what I got. And then I looked and I was so I like stopped in my tracks. I was so happy that I got the grade that I did because I put in a lot of study hours and I feel like it kind of checked out on that one. But this next exam I'm low key, nervous for, I don't know if I'll be able to compete with my last grade, but I was alone and yeah, I was thinking I'm proud of myself, but I need to get more sleep next time.",0.5,0.7,0.35
10198,2,"I viewed my chemistry most recent chemistry exam when I was walking back to my room after doing some more school work. And I felt very, um just, I don't know, disappointed in myself because I know I like really studied and it just didn't, like, look like I did. And I've also heard of a lot of people getting higher scores than me, which is really like just downgrading, it just lowers my confidence. But hopefully next time I'll do better and study more spread out.",-1,0.7,-0.7
10198,3,"I was coming back from here and I looked and I was already not having a great practice. So that grade just made me feel, want to sit by myself. I really tried really hard in this exam and to get the same grade I got last time, which is really disappointing, but I'll do better next time.",-1,0.7,-0.7
10199,1,"Before I went. The, that's it. Ok. Ok. Uh, disappointed.",-1,0.5,-0.5
10199,2,"Um, when I opened up my chemistry exam, I was in my room. Um, I was on the phone with my mom. It was last week in the afternoon. I was just sitting by my desk on the phone with my mom, like opening with her opening with her. Um, and then I was pretty nervous to open it, but I was also pretty confident, um, a bit confident and then I opened it and then all that went away. But um, yeah.",0.5,0.4,0.2
10200,1,"I opened my exam with my sweet mate Isabel during chem discussion. It was 4 p.m. I was kind of nervous and when I saw the average score for the class, I thought it was my grade and my heart dropped. But then I saw that I got an a and then I reviewed what I got wrong and I'm happy with my score.",0.5,0.7,0.35
10202,1,"When I saw my most recent chemistry grade, I was in my dorm room, it was like seven pm ish. Um, and I was with my roommate. Um, and like I saw the email, I was expecting the email to come at any point. So, um, I just checked my phone as the message came through. Like it was just like on time. Um, and I saw that message that I got my exam grade back. So I would say seeing the average, um, of the exam before seeing my grade really made my doubt, really made me doubt myself. Um, I felt like I did worse than I thought because I saw the average. Um, but after I saw my grade, I kind of like relief washed over me. So I would definitely prefer not to see the average before I saw my personal grade just because I feel like that just made me feel like horrible. But, um, after I saw my grade, like I said, I was kind of like relieving in a way. And after the fact I kind of just went about my day, I had more exams. So, like, um, I just had to keep studying and I didn't really reflect on it too much because I knew I did well. Um, so, yeah.",0.5,0.6,0.3
10202,2,"When I reviewed my grade for exam two, I would say I was definitely disappointed to see that I got like an 84. Um But I thought that I did a lot better than what the grade showed. Um I definitely came into the exam with the expectation of like, probably getting around, you know, the eighties range. But after I walked out of the exam, I felt pretty confident in my abilities and I thought that I got, you know, around the nineties probably, like I thought I would get an a on it. Um And then I reviewed my answers when I got home also and that also kind of solidified my expectation of getting an A on it. Um So when I saw that I got like that 84 ish. Um I was definitely upset. I was very disappointed in myself. Um And seeing the average honestly didn't do much either because I have very high expectations for myself. Um And I don't really care about what others call. Like, it doesn't make me feel any better about myself. Um So I would say, yeah, that moment was definitely, I feel like I let myself down more than anything. Um, but I do think I bounced back pretty quick, like I kind of accepted that it was in the past and there wasn't really much I could do about it from that point forward. Like I got my grade. Um, even though I thought I did better than I actually did, um, I would just have to study harder for the next exam. So, I mean, I've definitely moved past it now. Um, but yeah, from the moment I saw it I was definitely not too pleased with myself.",-1,0.8,-0.8
10203,2,"Ok. So um I don't remember where did I check my C exam? Oh, ok. Well, I literally checked it in the um food court and I was just eating Panda Express. It was really good. And basically I checked my exam and I was really surprised, I was actually really surprised at my score. I'm not saying that I think I was gonna do bad. Um My predictions were about like an 85 whatever. But honestly, once I got my score back, I was really proud of myself. I am so sorry. I was really proud of myself. And yeah, honestly, I was just really, I was really happy too. I just remember being so happy and like telling my mom and tell my friends. So.",1,0.9,0.9
10204,1,It was awful.,-1,0.9,-0.9
10204,4,,0,0,0
10205,1,"Um So when I opened my chemistry exam, I had just woken up from a nap and I honestly was expecting, um, not a lot better but a little bit better than what I did. Uh, I remember feeling a little bit upset but I guess more hopeful for the next one. Um, given that this is my second time taking chemistry. So I guess it wasn't as bad as I expected it to be because last semester I was very upset after every single exam, but I'm feeling more hopeful about it this year.",0.5,0.4,0.2
10205,2,"Um when I viewed my chemistry grade, I was walking back from class. Um I was walking back to my room and I remember I got the text message that it came out and I was very nervous because I thought I did pretty bad. I was thinking maybe like in the sixties because the exam was extremely hard. Um I opened my exam, I saw the average grade and I was very overwhelmed because it was extremely low. So I was very scared, but then I saw my grade and it was much better than expected. Well, not much better but better than expected. So I didn't feel terrible. I wasn't super excited, but I definitely felt better than I had before.",0.5,0.6,0.3
10205,3,"So when I viewed my chemistry grade, I was studying for a different exam, I was sitting in my lobby and lake side. And when I got the message, I started, like, I got lots of like anxiety and nervous feelings in my body. Like my heart rate was really elevated um cause I thought I failed. And like, I honestly, I can't afford to fail right now. So I was really nervous, but then I opened my exam and it wasn't the best grade, but at least I passed. So it was kind of a moment of relief to know that I haven't failed an exam up to this point. So it was, it felt nice or not. Um It felt ok, I guess.",0.5,0.7,0.35
10206,1,"I was alone in my bed and I saw the grade and I thought that I could have been a little bit better. Um, and I thought I was disappointed but I didn't think the grade was that bad, but I think I can do better.",0.5,0.4,0.2
10206,2,"When I saw my exam grade, I saw it while I was in the gym and thought that I was gonna get a higher grade. But it wasn't that and I did get around the test average, which I thought was good. So I was a little disappointed but I think I still did. Ok.",0.5,0.4,0.2
10207,2,"So when I saw the score, my chemistry exam, I think, I, I think I just went back to my dorm. This was after like a really busy day that I had, it was a bunch of biology and chemistry. So, you know, I was a little bit on edge when I was gonna see my score because I thought I, you know, would end up doing well, but the average was, you know, a little bit, uh, worrying. I didn't really do as well as I hope. I only pulled off like a 77. I was by myself at that point in time. Uh, and I, I was kind of kind of funny at first that, you know, wow, I didn't do as good as I hope, but, you know, eventually the reality kind of kicked into it, like, you know, I should have done better. I should have gone and practice more, study more, you know, and that is a pretty poor score overall and I could be doing much better than, you know, how I actually played. So I, you know, I felt a bit motivated to be like, ok, well, now I gotta figure out what I do, I gotta do this better and with like, results and like other classes too. I've, you know, started to actually introduce to my, uh, routine because yesterday was my birthday. So I didn't really do anything, uh, you know, like work related because, you know, it was a very special day. But I'm sorry to introduce, you know, it was just about an hour of practicing in my routine. I'm about to go to a chemistry workshop. So that'll be like a portion of the hour that I'll fill up. So, uh, yeah, I mean, I just found it to be a little bit frustrating. A little bit depressing. But, like, you know, for me it's just motivation that it's like, ok, I gotta go out there and I gotta do better next time. So, um, that's to hope on the next winter. So.",0.5,0.6,0.3
10207,3,"Yeah. So I was in my root when I got my chemistry score, I knew I knew I felt like I didn't do good at it, but I was also pretty shocked to figure out I filled it. And honestly, since then I've just been kind of reworking on all like the concepts in the previous unit where I went wrong not to do that again. And uh yeah, I mean, I've just been in preparation to do like to do as well as possible for this upcoming exam. So I'll feel the best.",-1,0.5,-0.5
10208,2,"I was in the bathroom and I checked the, I checked my grade and I realized I failed, but it was expected due to my unfortunate circumstance, but I was alone and yeah, I didn't get that upset because I expected to fail. But that's basically, I obviously was shocked because I thought I would get like a 50 at least. But it is what it is and that's how I felt.",-1,0.5,-0.5
10208,3,"When I saw my last chemistry grade, I was in my room home. Um, I was alone but I, I was expecting way lower than what I got because I did study for it. But when I got to the exam on the last question I just froze. So I thought that was gonna impact my grade a lot. So I saw the average and I saw it was 66. So I thought I was gonna have a 60 but I got a 70 it was good. I was happy. That's how it felt.",1,0.5,0.5
10208,4,"When I saw my last chemistry exam grade, I was leaving the mall. Well, I was at the mall with my friend and I got the message that I could check my score. And I was like, I can't, I can't do this right now. Like I'm gonna wait until I leave the mall just in case I failed. So then I get to my car and then I open the result and I was praying for an 80% but I got a 77.5. So I was kind of like kind of disappointed but kind of glad because I was right there and I improved from like all my past scores. So it was like bittersweet like I was happy. But then I was like, damn, like I was 2.5 points away, but I was overall happy with what I got and I was, I was fine with my grade. Like I'm, I'm fine. I accepted it just got to work harder for the next one and I got this.",0.5,0.6,0.3
10209,1,"I was in my chem lab and I looked at it and I was really mad because I thought I did a lot better than I did. And I was with my lab partner and the people across from us and I was pissed, like, actually so mad because I thought I did better and it was really sad and then I cried. But then after that I felt a lot better and realized that it's college and that I probably did better than I like than I should have, I guess because I studied but not enough. Probably. So I'm just gonna start studying for this one next week anyways. That's all. Bye.",0.5,0.7,0.35
10209,2,"I was in my dorm room and it was right after I got my text and I was with Ali and I was really nervous but he checked my grade and told me that I got an 80. So after that I was happy because the class average was lower. Um, yeah. So it was, it was kinda bittersweet because I thought I did worse. Huh? Um, and yeah, that was the moment I saw my chemistry grade and at first I was really happy but now I'm starting to think about it and I don't think there's any way that I can get an a in the class because I got two eighties on these tests. But I guess it's better than failing it. So there's that and yeah, now I'm great. I'm not looking forward to this next test because I've heard it's the worst test and this is the test that everyone fails and has to retake the class because of. So I'm really nervous about that. But that is all",0.5,0.7,0.35
10209,3,I was about to go on a run when I saw my grade and I was really mad but I knew it was bad but I didn't know it was that bad. So. Yeah.,-1,0.8,-0.8
10209,4,"Hate any of my professors. So I was walking back from my um workshop and oh, wait, no. Oh, wait, no, no, no, no. I was at European Wax Center actually when I saw my grade and I was, I opened it up and I was very upset because I thought I did a lot better than I did, but I calculated my score and they calculated it wrong. So I have a meeting with doctor connect when I get home or when I get back to go over my grade because I don't think that it was right. But initially I felt very sad and dejected and depressed because, well, not actually depressed but like, oh, what happened to the love? But then I felt a lot better after I realized that they calculated it wrong and yeah, now I'm great. Um That's all. Goodbye.",0.5,0.7,0.35
10210,1,"Um, I don't know, I was pretty nervous opening it. Uh, mostly because it just like first test anxiety. I was still pretty confident and I guess, like, I would get a, a 90 but I, I kind of hate how, like the format was, told me the average report told me my exam grades. So there was like a brief moment where I thought that I got what the actual average was and I was like, holy shit. I, um, didn't do very good but then I actually read the text and I did fine. Um, I don't know. It, there was like a bit of disappointment because I was kind of hoping that I did a little bit better and I certainly felt like I got better than the 90 but I was kind of trying to like, um, temper my expectations a little bit, not get my hopes up and be like, kind of realistic. And I guess so that worked out and I was pretty spot on, um, I guess when I got my grade because there were so many surveys I had to fill out before I knew that I was gonna drop it. Like 3 34 30 something like that. So I was just on my bed waiting for the text. Um I was by myself, but as soon as I got my grade, I either text or called my dad. I can't quite remember. I definitely called him at some point that day to talk about the test, but I don't know if it was right after getting my grade.",0.5,0.6,0.3
10210,2,"Felt pretty good and it just outside my, have a discussion I opened up because I wanted to see because I already knew the average, someone told me and, uh, yeah, saw it and went back in the middle class.",0,0,0
10210,3,"Uh, well, I had just left my math class and I, it was good. So I guess I just thought it's, it's good and I just didn't want to look at it before because I thought that it would do that. Well, and then I just didn't wanna like, have it bother me throughout the day. So I waited until I was done and I looked at it and I was just walking, I was by myself. I was walking between cog science and the library and then I, I saw it and I was like, oh, all right. That's what I got. And I was actually kind of like, I was like, oh, I got that. I was expecting something close to like, I don't know, 7075. Um, so I, I guess I was a little bit, got checked out, but I was like, resigned to my fate as I was looking at the score. But it, it was a decent surprise that I opened it and I got 80. I wasn't too bad about that.",0.5,0.4,0.2
10211,3,"The moment I viewed my, um, like I say, um, I honestly don't remember. I can't tell if I was, I was a little disappointed actually because I, I thought I aced it but I didn't, um, but it wasn't like, like it was the end of the world if that makes sense. Um, yeah, I don't know. I don't really remember it but if I did I'd, I'd definitely say more. I'm sorry? Well, no, I'm sorry because we seem to be, but I don't, I don't remember. I'm sorry. Let me stop apologizing to him.",0.5,0.4,0.2
10211,4,"Um at first I was disappointed and I cried and I mo but I also cried when I first walked out. So the, the tears with the count. Absolutely not. Um I thought defeated but motivated. So I got my shit together and I was like, OK, well, only one thing I can do is ace this, this final. So that's what I'm gonna do. Ace the final and practice now. So, yeah.",0.5,0.7,0.35
10212,3,"Um, I was driving my friend home and I told her to open it for me and she did and she was like, wait, what did you think you got? And I go 50 she goes, oh, well, good. You got a 65. So that was what happened.",0.5,0.4,0.2
10213,1,"I was in my friend's room, I was with my two friends and I was just chilling. Wasn't really doing much. Um, and we're just waiting for my test to come back.",0,0.2,0
10213,2,"I was very happy when I got my tests back. Uh, I felt, I studied a lot for it so it felt good to get a good grade.",1,0.8,0.8
10214,2,"Wasn't greatly happy with it, but life goes on.",-1,0.4,-0.4
10215,1,,0,0,0
10215,2,"When I found out my score, I was in my uh dining room table studying for a math and I got my score. I was relieved and I didn't fail the exam because I felt very, like, bad about it. I felt like I had been terrible and I was glad that I got a 75 but I wish I would have just gotten a better score and just in general.",0.5,0.6,0.3
10215,4,"Um, I was at work when I received my last chemistry exam and I was just a little upset because I hadn't passed.",-1,0.4,-0.4
10216,1,"When I reviewed my chemistry exam, I was in the car going home after class and I had a feeling that I didn't do so good because I had skipped this one question and that one question was worth a lot of points. So I was expecting maybe like in 80 but I got, I think a 69.1 which I wasn't about that. But I was also not super sad either because one of our quiz grades gets dropped and I just took it as motivation to study harder for the next exam coming up on Friday. So it'll be fine. Everything will be fine. It's not that big of a deal. I mean, obviously I not happy. I got a 69.1 but it's not the end of the world.",0.5,0.4,0.2
10216,2,I was ok because I'm gonna do good on the next one.,1,0.5,0.5
10217,2,"So again, when I saw my exam score, actually, I don't think I said this before, but I actually thought that my the class average was my score. So for around two hours, I thought I failed by 1%. So I was actually very relieved when I saw that I had passed, obviously, I wasn't like jumping up and down because it was still ac which I didn't want. But considering how I felt after I walked out of the exam, I was at a point where I honestly just wanted to pass, like I just didn't wanna fail. And even though I'm not exactly happy with the score, I'm not extremely disappointed with it, but I do hope that this will be my lowest score and that I can do better in the other exams so that I could end with an a fingers crossed. And yeah, that's how I feel.",0.5,0.6,0.3
10218,1,"Um, when I viewed my most recent chemistry exam, I was very shocked and very, very disappointed and, and, uh, I have been thinking about it all week long and, um, it's making me nervous for my next one on Friday.",-1,0.9,-0.9
10218,2,"My grade on the chem exam was very, very bad. It made me want to drop the class but I'm unable to do so because I won't have 12 credits. But I would much rather be retaking at a different time because I'm not a very bad or I'm on a very bad pace in which I will probably fail if I don't get A's on the next exams. So I'm starting to do more chemistry every day, even when there's not an exam that week and then going to the tutoring and the workshops.",-1,0.7,-0.7
10219,1,"Um, when I saw my exam score I was in my room, um, when it was, um, I checked it, like, right after I got the notification or maybe, no, maybe like a few hours after I got the notification that his I grades were out. Um, I was thinking like, um, sorry, oh, I was not feeling great when I saw it, you know, because it was really bad but it's ok. Um, but I don't really remember but it was like, two weeks ago I think. But, um, I feel, I feel a date. What was a, to me? I was just sitting there, like, kind of staring at it, like, oh, like, oh, my gosh. No way. I just did so bad, you know.",-1,0.7,-0.7
10219,2,"Ok, let me think so. I was at home when I opened it but I didn't open the, I didn't open the grade until maybe like a couple hours later because I was in class and I thought I was gonna see a failing grade. So I didn't wanna be anywhere but my bed, you know, so, but then I got home and opened it. Oh, and, oh, my goodness. I was so happy. Um, when, oh, I already said that. Um, what was I doing? Well, I wasn't doing anything. I was, I was just sitting, I, I don't, I don't really remember, I think I opened it like, pretty much once I got home. So, like I wasn't really doing anything, so I just got back from class. So I'm thinking slowly, um, oh, what was I thinking? I was feeling very happy. I didn't believe it. At first, at first I thought it was a mistake. I was like, there's no way because I was like, no, because I thought I got like a 60 maybe. No, that wasn't true. Did a lot better. I'm talking too much. Um, wait, yeah, I was just really happy and I like, didn't believe it at first. So, you know, it was, it was nice, it was nice moment.",1,0.8,0.8
10219,3,"Um, I looked at my chemistry exam score probably about maybe like an hour after they were released. So I was at home at my apartment in my bed specifically. Um, I wasn't with anyone. I was just by myself. Oh, actually I did film, I filmed myself opening it and then sent it to my friend. I don't know if that counts because I thought like it would be funny, you know, it was a little funny. Um, what was I doing while I was, I was filming myself? Um, what was I thinking? Um, you know, you know, well, going into it, I felt not bad but then when I looked at the score I felt bad, you know, like I didn't think I did that wrong but I, I did do that bad. It is possible to do that bad. Um, but yeah, I haven't really thought about it a lot since that because. Oh, well.",-1,0.6,-0.6
10219,4,"Um, when I saw my grade I was in my apartment, I think. Yeah, I was sitting in my bed, um, when was it? Um, it was probably like a few hours after the grades were released. I don't remember, um, who I wasn't with anyone. I did film myself looking at it and then I sent it to my friend. It makes me feel better. Um, what was I doing? Oh, I was filming myself. Yeah. Um, what was I thinking or? Ok. Um, you know, I was fine with that. I didn't think I did good. I thought I did a lot worse than I did. So, you know, that's, oh, that's a win. Um, and then I kind of just forgot about it afterwards. Just gonna be honest because I'm like, what, whatever, you know. Oh, well, so that's all.",0.5,0.4,0.2
